-0.55599,4.6926,-10.955,4.6849,-1.5421,2.5649,0
-0.55672,4.6922,-10.954,4.6843,-1.5415,2.5637,0
-0.55746,4.6918,-10.953,4.6837,-1.5408,2.5625,0
-0.55821,4.6914,-10.952,4.6831,-1.5402,2.5613,0
-0.55897,4.6909,-10.951,4.6825,-1.5395,2.5601,0
-0.55974,4.6905,-10.95,4.6818,-1.5388,2.5588,0
-0.56051,4.6901,-10.949,4.6812,-1.5382,2.5576,0
-0.5613,4.6897,-10.948,4.6806,-1.5375,2.5563,0
-0.5621,4.6892,-10.947,4.6799,-1.5368,2.555,0
-0.56291,4.6888,-10.946,4.6793,-1.5361,2.5537,0
-0.56352,4.6883,-10.946,4.6789,-1.5353,2.5526,0
-0.56435,4.6878,-10.945,4.6782,-1.5346,2.5512,0
-0.56519,4.6874,-10.944,4.6776,-1.5339,2.5499,0
-0.56604,4.6869,-10.943,4.6769,-1.5331,2.5485,0
-0.56681,4.6865,-10.942,4.6763,-1.5324,2.5472,0
-0.56768,4.686,-10.941,4.6756,-1.5316,2.5458,0
-0.56857,4.6855,-10.94,4.6749,-1.5309,2.5443,0
-0.56938,4.685,-10.939,4.6743,-1.5301,2.543,0
-0.57029,4.6846,-10.938,4.6736,-1.5293,2.5415,0
-0.5712,4.6841,-10.937,4.6729,-1.5285,2.54,0
-0.57205,4.6836,-10.935,4.6723,-1.5277,2.5386,0
-0.57299,4.6831,-10.934,4.6715,-1.5269,2.5371,0
-0.57393,4.6826,-10.933,4.6708,-1.526,2.5356,0
-0.5748,4.6821,-10.932,4.6702,-1.5252,2.5341,0
-0.57577,4.6816,-10.931,4.6694,-1.5244,2.5326,0
-0.57675,4.6811,-10.93,4.6687,-1.5235,2.531,0
-0.57765,4.6806,-10.929,4.668,-1.5226,2.5295,0
-0.57865,4.6801,-10.928,4.6672,-1.5218,2.5279,0
-0.57967,4.6796,-10.927,4.6665,-1.5209,2.5262,0
-0.58059,4.6791,-10.925,4.6658,-1.52,2.5247,0
-0.58163,4.6785,-10.924,4.665,-1.5191,2.523,0
-0.58268,4.678,-10.923,4.6642,-1.5182,2.5213,0
-0.58363,4.6775,-10.922,4.6635,-1.5172,2.5197,0
-0.5847,4.677,-10.921,4.6627,-1.5163,2.518,0
-0.58578,4.6764,-10.92,4.6619,-1.5154,2.5163,0
-0.58675,4.6759,-10.918,4.6612,-1.5144,2.5146,0
-0.58786,4.6753,-10.917,4.6604,-1.5135,2.5128,0
-0.58889,4.6748,-10.916,4.6597,-1.5125,2.5111,0
-0.59002,4.6743,-10.915,4.6588,-1.5115,2.5093,0
-0.59107,4.6738,-10.913,4.6581,-1.5105,2.5076,0
-0.59222,4.6732,-10.912,4.6572,-1.5095,2.5057,0
-0.59329,4.6727,-10.911,4.6565,-1.5085,2.5039,0
-0.59447,4.6721,-10.91,4.6556,-1.5075,2.502,0
-0.59556,4.6716,-10.908,4.6548,-1.5065,2.5002,0
-0.59675,4.671,-10.907,4.654,-1.5054,2.4983,0
-0.59786,4.6704,-10.906,4.6532,-1.5044,2.4965,0
-0.59908,4.6698,-10.904,4.6523,-1.5033,2.4945,0
-0.60021,4.6693,-10.903,4.6515,-1.5022,2.4926,0
-0.60146,4.6687,-10.902,4.6507,-1.5012,2.4906,0
-0.6026,4.6682,-10.9,4.6499,-1.5001,2.4887,0
-0.60387,4.6676,-10.899,4.649,-1.499,2.4867,0
-0.60504,4.6671,-10.898,4.6482,-1.4979,2.4847,0
-0.60633,4.6665,-10.896,4.6473,-1.4967,2.4827,0
-0.60751,4.6659,-10.895,4.6465,-1.4956,2.4807,0
-0.60883,4.6653,-10.894,4.6456,-1.4945,2.4786,0
-0.61003,4.6648,-10.892,4.6447,-1.4933,2.4766,0
-0.61137,4.6642,-10.891,4.6438,-1.4922,2.4744,0
-0.61259,4.6637,-10.889,4.643,-1.491,2.4724,0
-0.61395,4.663,-10.888,4.6421,-1.4898,2.4702,0
-0.61519,4.6625,-10.886,4.6413,-1.4886,2.4681,0
-0.61658,4.6619,-10.885,4.6403,-1.4874,2.4659,0
-0.61784,4.6614,-10.884,4.6395,-1.4862,2.4638,0
-0.61925,4.6607,-10.882,4.6386,-1.485,2.4615,0
-0.62053,4.6602,-10.881,4.6377,-1.4837,2.4594,0
-0.62196,4.6595,-10.879,4.6368,-1.4825,2.4571,0
-0.62326,4.6591,-10.878,4.6359,-1.4812,2.4549,0
-0.62472,4.6584,-10.876,4.635,-1.48,2.4526,0
-0.62603,4.6579,-10.875,4.6341,-1.4787,2.4504,0
-0.62751,4.6572,-10.873,4.6332,-1.4774,2.448,0
-0.62884,4.6569,-10.872,4.6323,-1.4761,2.4458,0
-0.63035,4.6564,-10.87,4.6313,-1.4748,2.4434,0
-0.63187,4.6559,-10.869,4.6304,-1.4735,2.4409,0
-0.63314,4.6552,-10.867,4.6295,-1.4722,2.4387,0
-0.63469,4.6547,-10.866,4.6286,-1.4709,2.4363,0
-0.63624,4.6542,-10.864,4.6276,-1.4695,2.4338,0
-0.63753,4.6535,-10.863,4.6268,-1.4682,2.4315,0
-0.63911,4.653,-10.861,4.6258,-1.4668,2.429,0
-0.64071,4.6525,-10.86,4.6248,-1.4654,2.4265,0
-0.64202,4.6518,-10.858,4.624,-1.464,2.4242,0
-0.64363,4.6513,-10.856,4.623,-1.4626,2.4216,0
-0.64527,4.6508,-10.855,4.622,-1.4612,2.419,0
-0.64659,4.6501,-10.853,4.6212,-1.4598,2.4167,0
-0.64825,4.6496,-10.852,4.6202,-1.4584,2.414,0
-0.64992,4.6491,-10.85,4.6192,-1.457,2.4113,0
-0.65126,4.6485,-10.849,4.6184,-1.4555,2.409,0
-0.65295,4.6479,-10.847,4.6174,-1.4541,2.4063,0
-0.65442,4.6474,-10.845,4.6165,-1.4526,2.4038,0
-0.65614,4.6469,-10.844,4.6155,-1.4511,2.401,0
-0.65762,4.6463,-10.842,4.6146,-1.4496,2.3985,0
-0.65936,4.6458,-10.84,4.6136,-1.4481,2.3957,0
-0.66086,4.6452,-10.839,4.6127,-1.4466,2.3931,0
-0.66263,4.6447,-10.837,4.6117,-1.4451,2.3903,0
-0.66414,4.6442,-10.836,4.6108,-1.4436,2.3877,0
-0.66593,4.6436,-10.834,4.6098,-1.4421,2.3848,0
-0.66746,4.6431,-10.832,4.6089,-1.4405,2.3822,0
-0.66928,4.6426,-10.831,4.6079,-1.439,2.3793,0
-0.67082,4.6421,-10.829,4.607,-1.4374,2.3767,0
-0.67266,4.6417,-10.827,4.606,-1.4358,2.3737,0
-0.67421,4.6412,-10.826,4.6051,-1.4342,2.371,0
-0.67608,4.6408,-10.824,4.6041,-1.4327,2.368,0
-0.67764,4.6402,-10.822,4.6032,-1.431,2.3653,0
-0.67953,4.6399,-10.821,4.6022,-1.4294,2.3625,0
-0.6809,4.6392,-10.819,4.6013,-1.4278,2.3598,0
-0.6826,4.6389,-10.817,4.6003,-1.4262,2.3569,0
-0.68433,4.6385,-10.816,4.5993,-1.4245,2.354,0
-0.68619,4.6378,-10.814,4.5985,-1.4229,2.351,0
-0.6878,4.6375,-10.812,4.5975,-1.4212,2.348,0
-0.68942,4.6371,-10.811,4.5965,-1.4196,2.3451,0
-0.69138,4.6365,-10.809,4.5956,-1.4179,2.3421,0
-0.69302,4.6361,-10.807,4.5947,-1.4162,2.3391,0
-0.69499,4.6356,-10.806,4.5937,-1.4145,2.3362,0
-0.69665,4.6352,-10.804,4.5928,-1.4128,2.3333,0
-0.69863,4.6347,-10.802,4.5919,-1.4111,2.3301,0
-0.70031,4.6344,-10.8,4.5909,-1.4094,2.3271,0
-0.7023,4.6339,-10.799,4.59,-1.4076,2.3239,0
-0.704,4.6336,-10.797,4.589,-1.4059,2.3209,0
-0.706,4.6331,-10.795,4.5881,-1.4041,2.3177,0
-0.70772,4.6328,-10.794,4.5872,-1.4024,2.3147,0
-0.70974,4.6323,-10.792,4.5862,-1.4006,2.3114,0
-0.71147,4.632,-10.79,4.5853,-1.3988,2.3083,0
-0.71351,4.6316,-10.788,4.5844,-1.397,2.305,0
-0.71526,4.6313,-10.787,4.5834,-1.3952,2.3019,0
-0.7173,4.6309,-10.785,4.5825,-1.3934,2.2986,0
-0.71907,4.6306,-10.783,4.5816,-1.3916,2.2955,0
-0.72113,4.6302,-10.782,4.5807,-1.3898,2.2921,0
-0.72292,4.6299,-10.78,4.5798,-1.388,2.2889,0
-0.72498,4.6296,-10.778,4.5789,-1.3862,2.2855,0
-0.72679,4.6293,-10.776,4.5779,-1.3843,2.2823,0
-0.72887,4.629,-10.775,4.577,-1.3825,2.2789,0
-0.73069,4.6287,-10.773,4.5761,-1.3806,2.2757,0
-0.73278,4.6284,-10.771,4.5752,-1.3787,2.2722,0
-0.73462,4.6282,-10.769,4.5743,-1.3769,2.2689,0
-0.73671,4.6279,-10.768,4.5734,-1.375,2.2654,0
-0.73857,4.6277,-10.766,4.5725,-1.3731,2.2621,0
-0.74067,4.6274,-10.764,4.5717,-1.3712,2.2586,0
-0.74255,4.6272,-10.763,4.5708,-1.3693,2.2553,0
-0.74466,4.627,-10.761,4.5699,-1.3674,2.2517,0
-0.74655,4.6268,-10.759,4.569,-1.3654,2.2484,0
-0.74867,4.6266,-10.758,4.5681,-1.3635,2.2448,0
-0.75058,4.6264,-10.756,4.5672,-1.3616,2.2414,0
-0.7527,4.6262,-10.754,4.5664,-1.3596,2.2378,0
-0.75463,4.6261,-10.752,4.5655,-1.3577,2.2344,0
-0.75675,4.626,-10.751,4.5646,-1.3557,2.2307,0
-0.75869,4.6258,-10.749,4.5638,-1.3538,2.2273,0
-0.76082,4.6257,-10.747,4.5629,-1.3518,2.2236,0
-0.76278,4.6256,-10.746,4.5621,-1.3498,2.2201,0
-0.76491,4.6255,-10.744,4.5613,-1.3478,2.2164,0
-0.76689,4.6254,-10.743,4.5605,-1.3458,2.2129,0
-0.76887,4.6252,-10.741,4.5597,-1.3438,2.2093,0
-0.77108,4.6253,-10.739,4.5587,-1.3418,2.2055,0
-0.77308,4.6252,-10.738,4.558,-1.3398,2.202,0
-0.77509,4.6251,-10.736,4.5572,-1.3378,2.1984,0
-0.77728,4.6253,-10.734,4.5563,-1.3358,2.1945,0
-0.77931,4.6252,-10.733,4.5555,-1.3337,2.1909,0
-0.78134,4.6251,-10.731,4.5548,-1.3317,2.1872,0
-0.78352,4.6253,-10.729,4.5538,-1.3297,2.1834,0
-0.78557,4.6253,-10.728,4.5531,-1.3276,2.1797,0
-0.78762,4.6252,-10.726,4.5524,-1.3256,2.176,0
-0.78979,4.6255,-10.724,4.5514,-1.3235,2.1721,0
-0.79185,4.6255,-10.723,4.5507,-1.3215,2.1684,0
-0.79393,4.6255,-10.721,4.55,-1.3194,2.1646,0
-0.79608,4.6259,-10.719,4.5491,-1.3173,2.1608,0
-0.79816,4.6258,-10.718,4.5484,-1.3152,2.157,0
-0.80025,4.6258,-10.716,4.5477,-1.3132,2.1532,0
-0.80239,4.6265,-10.715,4.5468,-1.3111,2.1493,0
-0.80449,4.6268,-10.713,4.5461,-1.309,2.1454,0
-0.8066,4.627,-10.711,4.5454,-1.3069,2.1416,0
-0.80872,4.6272,-10.71,4.5445,-1.3048,2.1377,0
-0.81084,4.6274,-10.708,4.5439,-1.3027,2.1338,0
-0.81296,4.6277,-10.707,4.5432,-1.3006,2.1298,0
-0.81506,4.628,-10.705,4.5423,-1.2985,2.1259,0
-0.81719,4.6283,-10.703,4.5417,-1.2963,2.122,0
-0.81928,4.6286,-10.702,4.5408,-1.2942,2.118,0
-0.82143,4.6289,-10.7,4.5402,-1.2921,2.1141,0
-0.82352,4.6293,-10.699,4.5394,-1.29,2.1101,0
-0.82567,4.6296,-10.697,4.5388,-1.2878,2.1061,0
-0.82775,4.63,-10.696,4.538,-1.2857,2.1021,0
-0.82992,4.6304,-10.694,4.5374,-1.2836,2.0981,0
-0.83198,4.6309,-10.693,4.5366,-1.2814,2.0941,0
-0.83416,4.6313,-10.691,4.5361,-1.2793,2.09,0
-0.83621,4.6318,-10.69,4.5352,-1.2771,2.0861,0
-0.83839,4.6322,-10.688,4.5347,-1.275,2.0819,0
-0.84043,4.6328,-10.687,4.5339,-1.2728,2.0779,0
-0.84263,4.6332,-10.685,4.5334,-1.2707,2.0738,0
-0.84465,4.6339,-10.684,4.5326,-1.2685,2.0698,0
-0.84685,4.6344,-10.682,4.5321,-1.2663,2.0656,0
-0.84887,4.635,-10.681,4.5313,-1.2642,2.0616,0
-0.85107,4.6355,-10.68,4.5309,-1.262,2.0574,0
-0.85329,4.6361,-10.679,4.5304,-1.2598,2.0531,0
-0.85517,4.6369,-10.677,4.5294,-1.2577,2.0492,0
-0.85739,4.6375,-10.676,4.529,-1.2555,2.0449,0
-0.85936,4.6384,-10.674,4.5282,-1.2533,2.0409,0
-0.86159,4.639,-10.673,4.5278,-1.2511,2.0366,0
-0.86354,4.6398,-10.672,4.527,-1.249,2.0326,0
-0.86577,4.6405,-10.67,4.5264,-1.2468,2.0282,0
-0.86771,4.6414,-10.669,4.5256,-1.2446,2.0242,0
-0.86979,4.6422,-10.668,4.525,-1.2424,2.02,0
-0.87186,4.643,-10.666,4.5244,-1.2403,2.0158,0
-0.8737,4.6439,-10.665,4.5239,-1.2381,2.0115,0
-0.87572,4.6446,-10.664,4.5233,-1.2359,2.0071,0
-0.87783,4.6456,-10.662,4.5228,-1.2337,2.0031,0
-0.87985,4.6464,-10.661,4.5222,-1.2315,1.9986,0
-0.88194,4.6475,-10.66,4.5217,-1.2293,1.9946,0
-0.88396,4.6483,-10.659,4.5211,-1.2271,1.9903,0
-0.88603,4.6495,-10.657,4.5206,-1.225,1.9863,0
-0.88806,4.6503,-10.656,4.52,-1.2228,1.982,0
-0.8901,4.6515,-10.655,4.5195,-1.2206,1.9777,0
-0.89212,4.6524,-10.654,4.519,-1.2184,1.9734,0
-0.89415,4.654,-10.653,4.5185,-1.2162,1.9691,0
-0.89617,4.6552,-10.652,4.518,-1.214,1.9648,0
-0.89819,4.6565,-10.65,4.5175,-1.2118,1.9604,0
-0.90022,4.6577,-10.649,4.5171,-1.2096,1.9561,0
-0.90224,4.659,-10.648,4.5166,-1.2075,1.9517,0
-0.90426,4.6603,-10.647,4.5161,-1.2053,1.9474,0
-0.90615,4.6611,-10.646,4.5157,-1.2031,1.9431,0
-0.90817,4.6624,-10.645,4.5152,-1.2009,1.9387,0
-0.91019,4.6637,-10.644,4.5148,-1.1987,1.9343,0
-0.9122,4.6651,-10.643,4.5144,-1.1966,1.9299,0
-0.91422,4.6665,-10.642,4.514,-1.1944,1.9254,0
-0.91623,4.6679,-10.641,4.5136,-1.1922,1.921,0
-0.9179,4.669,-10.64,4.5131,-1.19,1.9168,0
-0.91991,4.6705,-10.639,4.5127,-1.1878,1.9124,0
-0.92192,4.6721,-10.638,4.5123,-1.1857,1.9079,0
-0.92368,4.6736,-10.637,4.5118,-1.1835,1.9036,0
-0.92568,4.6753,-10.636,4.5115,-1.1813,1.8991,0
-0.92748,4.6766,-10.635,4.5111,-1.1792,1.8948,0
-0.92948,4.6784,-10.634,4.5108,-1.177,1.8902,0
-0.93126,4.6797,-10.633,4.5103,-1.1748,1.8859,0
-0.93325,4.6815,-10.632,4.51,-1.1727,1.8814,0
-0.93499,4.6829,-10.631,4.5096,-1.1705,1.8774,0
-0.93699,4.6848,-10.63,4.5094,-1.1684,1.8732,0
-0.9387,4.6862,-10.63,4.509,-1.1662,1.8685,0
-0.94068,4.6881,-10.629,4.5087,-1.1641,1.8642,0
-0.94236,4.6897,-10.628,4.5083,-1.1619,1.8596,0
-0.94434,4.6916,-10.628,4.5081,-1.1598,1.8553,0
-0.94598,4.6932,-10.627,4.5077,-1.1576,1.8506,0
-0.94796,4.6952,-10.626,4.5075,-1.1555,1.8463,0
-0.94957,4.6969,-10.625,4.5071,-1.1533,1.8417,0
-0.95153,4.6989,-10.625,4.5069,-1.1512,1.8374,0
-0.95311,4.7006,-10.624,4.5066,-1.149,1.8327,0
-0.95507,4.7027,-10.624,4.5064,-1.1469,1.8284,0
-0.95661,4.7045,-10.623,4.5061,-1.1448,1.8237,0
-0.95856,4.7066,-10.622,4.5059,-1.1427,1.8194,0
-0.96007,4.7085,-10.622,4.5056,-1.1406,1.8147,0
-0.96201,4.7107,-10.621,4.5055,-1.1385,1.8103,0
-0.96348,4.7125,-10.62,4.5051,-1.1364,1.8057,0
-0.96541,4.7148,-10.62,4.5051,-1.1343,1.8013,0
-0.96685,4.7167,-10.619,4.5047,-1.1321,1.7967,0
-0.9684,4.719,-10.619,4.5047,-1.1301,1.7923,0
-0.96994,4.7213,-10.619,4.5046,-1.1281,1.7878,0
-0.97144,4.7232,-10.618,4.5042,-1.1258,1.7831,0
-0.97297,4.7255,-10.618,4.5042,-1.1238,1.7787,0
-0.97469,4.7276,-10.617,4.5039,-1.1217,1.774,0
-0.97621,4.73,-10.617,4.5035,-1.1197,1.7696,0
-0.97772,4.7324,-10.616,4.5031,-1.1177,1.7651,0
-0.97923,4.7349,-10.616,4.5028,-1.1157,1.7606,0
-0.98104,4.7368,-10.616,4.503,-1.1134,1.7559,0
-0.98253,4.7393,-10.615,4.5026,-1.1114,1.7514,0
-0.98402,4.7418,-10.615,4.5023,-1.1094,1.7469,0
-0.98567,4.744,-10.615,4.5027,-1.1072,1.7423,0
-0.98714,4.7466,-10.614,4.5024,-1.1052,1.7377,0
-0.98861,4.7491,-10.614,4.5021,-1.1033,1.7332,0
-0.99019,4.7514,-10.614,4.5025,-1.101,1.7286,0
-0.99138,4.7541,-10.614,4.5022,-1.0991,1.7241,0
-0.99256,4.7567,-10.614,4.502,-1.0972,1.7195,0
-0.99432,4.7591,-10.614,4.5024,-1.0949,1.7149,0
-0.99548,4.7618,-10.613,4.5022,-1.093,1.7106,0
-0.99719,4.7643,-10.613,4.5024,-1.0909,1.7061,0
-0.99833,4.7671,-10.613,4.5022,-1.089,1.7018,0
-1,4.7697,-10.613,4.5024,-1.0868,1.697,0
-1.0011,4.7724,-10.613,4.5022,-1.085,1.6926,0
-1.0023,4.7752,-10.613,4.5021,-1.0831,1.6883,0
-1.0041,4.7779,-10.613,4.5025,-1.0808,1.6833,0
-1.0052,4.7807,-10.613,4.5024,-1.079,1.6789,0
-1.0063,4.7836,-10.613,4.5023,-1.0771,1.6745,0
-1.0081,4.7863,-10.614,4.5028,-1.0749,1.6696,0
-1.0092,4.7892,-10.614,4.5027,-1.073,1.6652,0
-1.0103,4.7921,-10.614,4.5026,-1.0712,1.6608,0
-1.012,4.795,-10.614,4.5031,-1.069,1.6559,0
-1.013,4.7979,-10.614,4.5031,-1.0671,1.6515,0
-1.0141,4.8009,-10.614,4.503,-1.0653,1.6471,0
-1.0157,4.8038,-10.615,4.5036,-1.0631,1.6422,0
-1.0167,4.8069,-10.615,4.5036,-1.0613,1.6377,0
-1.0177,4.81,-10.615,4.5035,-1.0595,1.6333,0
-1.0193,4.813,-10.616,4.5042,-1.0573,1.6285,0
-1.0203,4.8161,-10.616,4.5042,-1.0555,1.624,0
-1.0216,4.8192,-10.616,4.5046,-1.0534,1.6193,0
-1.0226,4.8223,-10.617,4.5047,-1.0517,1.6149,0
